frequency,intensity
724,10.505243
725,14.667154
726,11.945643
727,8.224793
728,8.145487
729,6.802926
730,7.739782
731,7.673547
732,6.186426
733,8.232766
734,8.364224
735,7.300687
736,7.879894
737,8.86972
738,9.767712
739,10.892321
740,11.691591
741,13.126782
742,15.672098
743,17.030496
744,19.236293
745,21.121539
746,23.413255
747,24.63738
748,27.014237
749,30.010964
750,33.518032
751,30.685185
752,25.366118
753,25.128884
754,23.997744
755,20.292656
756,18.870382
757,16.624365
758,15.208696
759,13.501773
760,11.194322
761,11.193276
762,8.737768
763,8.384724
764,8.516743
765,8.661083
766,6.727363
767,7.336615
768,6.810587
769,5.529157
770,5.861723
771,5.647712
772,6.091908
773,6.624618
774,9.605681
775,13.089469
776,9.82905
777,8.551881
778,6.1531
779,6.788297
780,6.534932
781,7.236621
782,6.004085
783,6.793665
784,7.298238
785,5.767
786,6.184144
787,6.558987
788,5.948051
789,5.662309
790,7.424143
791,6.086327
792,7.366572
793,5.913821
794,6.115642
795,6.775404
796,6.131872
797,5.719057
798,6.370761
799,9.733462
800,11.761165
801,9.638776
802,5.422054
803,6.016354
804,6.249537
805,6.050035
806,5.755306
807,5.845641
808,6.485417
809,7.426683
810,5.572468
811,6.324043
812,7.161653
813,6.767697
814,6.513832
815,6.307008
816,6.634486
817,6.586741
818,5.258445
819,6.242219
820,5.468673
821,7.60464
822,7.361269
823,6.890509
824,10.654811
825,14.318717
826,9.788988
827,8.372023
828,7.248977
829,6.860387
830,6.327599
831,6.718111
832,6.856028
833,5.640928
834,7.524615
835,7.00446
836,7.545971
837,7.008916
838,9.264284
839,6.272174
840,6.7769
841,7.875697
842,8.984155
843,6.839796
844,8.707424
845,6.955752
846,8.426352
847,7.702515
848,9.70295
849,12.13352
850,13.091593
851,12.947055
852,7.649928
853,7.640274
854,9.014676
855,7.391106
856,7.481166
857,8.011744
858,8.249169
859,8.234341
860,7.524966
861,8.163996
862,8.476013
863,9.064252
864,8.324211
865,7.319972
866,8.175613
867,7.775735
868,9.096243
869,9.625009
870,18.60379
871,10.060361
872,9.181041
873,9.421899
874,11.758965
875,14.407866
876,11.426321
877,9.417621
878,8.369855
879,8.849922
880,8.421941
881,6.78011
882,8.06701
883,9.394231
884,9.35795
885,8.486651
886,8.340619
887,8.207424
888,8.836938
889,8.804128
890,7.790964
891,8.856006
892,9.224816
893,7.799211
894,8.29381
895,8.710912
896,8.87363
897,8.165059
898,8.695157
899,11.397206
900,14.331504
901,11.954941
902,8.980761
903,7.483585
904,7.60467
905,8.710324
906,7.48591
907,8.409045
908,8.008766
909,7.832299
910,8.220672
911,9.271645
912,8.347589
913,7.944683
914,7.155365
915,8.421408
916,8.801934
917,8.431744
918,8.767966
919,8.292326
920,7.107181
921,7.897342
922,8.284584
923,9.011954
924,10.851063
925,13.439089
926,11.346361
927,9.243661
928,8.408001
929,8.095163
930,7.897894
931,6.939968
932,6.856493
933,7.477814
934,8.179669
935,7.724487
936,7.796868
937,6.420603
938,6.410842
939,8.053019
940,7.266665
941,6.399308
942,7.790611
943,7.348928
944,9.063695
945,7.921864
946,7.300274
947,6.991715
948,7.85612
949,10.250679
950,11.635582
951,10.850429
952,7.744122
953,5.09004
954,6.383009
955,6.222627
956,7.365849
957,6.667055
958,7.630401
959,5.597499
960,5.90166
961,7.264029
962,6.114609
963,5.823094
964,6.140214
965,5.960681
966,6.77784
967,7.127517
968,5.343387
969,6.160823
970,6.334838
971,6.357135
972,6.877913
973,7.063646
974,9.22359
975,11.096374
976,8.375338
977,6.666432
978,6.228619
979,6.746941
980,5.885439
981,7.627125
982,6.053758
983,5.777069
984,6.327435
985,5.439033
986,6.196587
987,4.711097
988,6.485253
989,6.083242
990,6.171964
991,6.131999
992,5.200804
993,5.443109
994,7.044954
995,6.348951
996,5.642852
997,6.367612
998,7.054435
999,10.687986
1000,12.335846
1002,7.08342
1004,5.792497
1006,7.266067
1008,6.068886
1010,5.601346
1012,5.41026
1014,5.682938
1016,6.050615
1018,6.832108
1020,6.978912
1022,7.254609
1024,9.984599
1026,10.485451
1028,8.154214
1030,7.275092
1032,7.792333
1034,5.837601
1036,6.40814
1038,6.474373
1040,5.296061
1042,7.158556
1044,8.09103
1046,6.916255
1048,8.269082
1050,12.357892
1052,7.97402
1054,7.752343
1056,6.861414
1058,8.475023
1060,6.536633
1062,8.063652
1064,7.603321
1066,8.957292
1068,8.548868
1070,6.760868
1072,6.678805
1074,10.992729
1076,11.370452
1078,8.290199
1080,8.400801
1082,8.862085
1084,7.57583
1086,7.329048
1088,8.695277
1090,8.324311
1092,8.515445
1094,8.184988
1096,8.508264
1098,10.450318
1100,13.016154
1102,8.696922
1104,9.056752
1106,9.649299
1108,8.486735
1110,7.785437
1112,7.287216
1114,8.735069
1116,7.727542
1118,9.923902
1120,9.998413
1122,8.677693
1124,12.149147
1126,11.713517
1128,9.142632
1130,8.258082
1132,8.249394
1134,9.03829
1136,8.504697
1138,9.424527
1140,6.915454
1142,7.556802
1144,7.267707
1146,8.34309
1148,8.312935
1150,13.429621
1152,7.744029
1154,7.475334
1156,8.960663
1158,8.468428
1160,6.119139
1162,7.514935
1164,7.754175
1166,6.836991
1168,6.383624
1170,7.475063
1172,7.16196
1174,10.754765
1176,10.244815
1178,8.467686
1180,6.211443
1182,6.444094
1184,7.065738
1186,7.174837
1188,5.774896
1190,7.490009
1192,5.67863
1194,6.614273
1196,6.403976
1198,7.087565
1200,12.641796
1202,6.018883
1204,6.122493
1206,6.014416
1208,7.183523
1210,7.640554
1212,7.159048
1214,7.588363
1216,5.266055
1218,6.853014
1220,5.886476
1222,6.703927
1224,10.50691
1226,10.459206
1228,7.991224
1230,5.747712
1232,6.550114
1234,6.193513
1236,6.15601
1238,7.942796
1240,7.477726
1242,8.44314
1244,8.275757
1246,7.632381
1248,8.035938
1250,13.645607
1252,8.373708
1254,7.122071
1256,7.226754
1258,8.133711
1260,8.956906
1262,8.247879
1264,9.088239
1266,8.429461
1268,8.169425
1270,10.290664
1272,9.914613
1274,12.285889
1276,11.686278
1278,7.89276
1280,9.128204
1282,8.762575
1284,9.290763
1286,9.252572
1288,9.378216
1290,9.885622
1292,9.392306
1294,8.758933
1296,8.774373
1298,10.7371
1300,13.845437
1302,10.878989
1304,9.847313
1306,9.362085
1308,8.894739
1310,8.255765
1312,8.683191
1314,8.355973
1316,9.424931
1318,9.110628
1320,8.786309
1322,10.08681
1324,12.936464
1326,12.85762
1328,9.805376
1330,9.930468
1332,8.177958
1334,9.639086
1336,7.960695
1338,8.573907
1340,9.699087
1342,9.438809
1344,9.367521
1346,9.008482
1348,10.847743
1350,12.924012
1352,9.609604
1354,8.678683
1356,9.896259
1358,9.176215
1360,9.119101
1362,7.884198
1364,9.776346
1366,8.556036
1368,7.531362
1370,9.646766
1372,7.303232
1374,10.956429
1376,11.309579
1378,7.415476
1380,8.169136
1382,7.952596
1384,7.795596
1386,8.904572
1388,6.56616
1390,8.47408
1392,7.010817
1394,8.461551
1396,8.730754
1398,10.104128
1400,12.419702
1402,7.806499
1404,7.61472
1406,7.340774
1408,6.22104
1410,7.840632
1412,6.762659
1414,8.303835
1416,8.002277
1418,7.204694
1420,7.42849
1422,7.458141
1424,10.689504
1426,13.029946
1428,7.094898
1430,7.586692
1432,8.235451
1434,7.385622
1436,7.274818
1438,6.870711
1440,8.563864
1442,8.309239
1444,8.212094
1446,7.004905
1448,9.568215
1450,13.360406
1452,9.157729
1454,7.36345
1456,8.277708
1458,7.822139
1460,8.514825
1462,8.579304
1464,8.394119
1466,9.263226
1468,8.722907
1470,9.186098
1472,9.398988
1474,13.19473
1476,11.98589
1478,9.121664
1480,9.805798
1482,9.373924
1484,10.07221
1486,9.888868
1488,9.17694
1490,10.097122
1492,9.413318
1494,10.255267
1496,10.887927
1498,10.438572
1500,11.25966
1502,8.801655
1504,9.488558
1506,9.702701
1508,9.642363
1510,10.167184
1512,9.704106
1514,10.676315
1516,10.607051
1518,10.240942
1520,9.315077
1522,10.325249
1524,10.399813
1526,10.179283
1528,9.952208
1530,10.822147
1532,9.530568
1534,9.619703
1536,10.258749
1538,10.133472
1540,10.302266
1542,9.519565
1544,8.802344
1546,8.802017
1548,9.271747
1550,10.011791
1552,9.952815
1554,8.196241
1556,9.660191
1558,9.191102
1560,8.503374
1562,10.536235
1564,9.214089
1566,9.510023
1568,10.58905
1570,8.846363
1572,11.420621
1574,17.595075
1576,15.705643
1578,11.512113
1580,8.897487
1582,9.053269
1584,8.599123
1586,7.675574
1588,8.836801
1590,8.691943
1592,7.39947
1594,7.578065
1596,7.628565
1598,7.171356
1600,8.561614
1602,7.613476
1604,7.601175
1606,7.068561
1608,7.45167
1610,8.642158
1612,8.136054
1614,6.575086
1616,6.963891
1618,8.00529
1620,7.257508
1622,7.215041
1624,7.012925
1626,6.708888
1628,7.642085
1630,7.343231
1632,8.346066
1634,7.579964
1636,7.018482
1638,8.123263
1640,8.577553
1642,7.2583
1644,6.667398
1646,7.503715
1648,6.981841
1650,8.973673
1652,7.054845
1654,7.796862
1656,9.023162
1658,8.689484
1660,7.849233
1662,7.735904
1664,8.190338
1666,8.217016
1668,9.411727
1670,8.405381
1672,7.69592
1674,9.282025
1676,9.383017
1678,8.62972
1680,9.346495
1682,8.944753
1684,8.19295
1686,8.989441
1688,8.361467
1690,8.755028
1692,8.616783
1694,9.501137
1696,9.461385
1698,8.535207
1700,8.845159
1702,9.488423
1704,9.835975
1706,9.621735
1708,8.17752
1710,10.481948
1712,10.827212
1714,10.730525
1716,10.076568
1718,10.177424
1720,9.328952
1722,9.886038
1724,9.033529
1726,9.848211
1728,8.836026
1730,10.137592
1732,9.514268
1734,10.226501
1736,9.825456
1738,9.382701
1740,10.200033
1742,8.855525
1744,9.408462
1746,9.189716
1748,9.977457
1750,9.395941
1752,9.568236
1754,9.678693
1756,7.753466
1758,8.614721
1760,9.227849
1762,9.743761
1764,9.388697
1766,9.79731
1768,8.72822
1770,8.863087
1772,8.396796
1774,8.3614
1776,8.026879
1778,8.135017
1780,8.285502
1782,7.906883
1784,8.268942
1786,6.99128
1788,8.373977
1790,8.134555
1792,8.233856
1794,7.568591
1796,7.467277
1798,8.36585
1800,7.558758
1802,8.884731
1804,6.616471
1806,7.309642
1808,6.681085
1810,6.850132
1812,6.801081
1814,6.962707
1816,7.755803
1818,6.492289
1820,7.647534
1822,6.369635
1824,7.156626
1826,8.475061
1828,8.225687
1830,8.551038
1832,9.398103
1834,10.157446
1836,11.16144
1838,12.781742
1840,12.398106
1842,14.233456
1844,15.799155
1846,16.768994
1848,17.23758
1850,17.948249
1852,16.605213
1854,15.516187
1856,16.379009
1858,14.500423
1860,12.991428
1862,12.219776
1864,10.850119
1866,10.863905
1868,10.040919
1870,9.095227
1872,8.83782
1874,8.239004
1876,8.724979
1878,6.441482
1880,7.193839
1882,7.939365
1884,7.731553
1886,7.430918
1888,8.507567
1890,7.528136
1892,8.366306
1894,8.366866
1896,8.383966
1898,7.866693
1900,8.337756
1902,9.316635
1904,8.926136
1906,9.250089
1908,8.62105
1910,7.612736
1912,8.459194
1914,8.704515
1916,9.6852
1918,9.610901
1920,9.178392
1922,8.371476
1924,9.033833
1926,8.798381
1928,8.824341
1930,8.190829
1932,9.299986
1934,8.980693
1936,9.520409
1938,8.040873
1940,8.247807
1942,11.33615
1944,8.376525
1946,9.115435
1948,9.191556
1950,8.247311
1952,9.990016
1954,8.811826
1956,8.949901
1958,10.05025
1960,8.395414
1962,8.670238
1964,8.889521
1966,8.413129
1968,9.756968
1970,10.256062
1972,10.554143
1974,11.477729
1976,12.370624
1978,12.927812
1980,13.587641
1982,15.69506
1984,15.697516
1986,18.356966
1988,18.621792
1990,20.481709
1992,22.285467
1994,20.553809
1996,22.587088
1998,22.849934
2000,24.308812
2002,22.697576
2004,24.185435
2006,20.583297
2008,20.728362
2010,18.990896
2012,18.189795
2014,16.056036
2016,14.694359
2018,12.42108
2020,12.390208
2022,10.185169
2024,9.288733
2026,9.326319
2028,8.46667
2030,8.625041
2032,6.61175
2034,7.404137
2036,7.067409
2038,6.460171
2040,5.990051
2042,6.360749
2044,6.920073
2046,6.061163
2048,6.832427
2050,6.095548
2052,7.39734
2054,6.304813
2056,6.191268
2058,5.281992
2060,5.429944
2062,6.638358
2064,6.279575
2066,6.650816
2068,6.066957
2070,6.461372
2072,6.203918
2074,6.854129
2076,6.575927
2078,7.987574
2080,6.388225
2082,7.6245
2084,6.275289
2086,6.723071
2088,6.544504
2090,7.977135
2092,7.509913
2094,7.38291
2096,7.514142
2098,6.724767
2100,8.408964
2102,8.467076
2104,7.607492
2106,7.703156
2108,8.179822
2110,7.705674
2112,7.749303
2114,7.61682
2116,7.767716
2118,7.735973
2120,8.569949
2122,7.929356
2124,7.90841
2126,7.820234
2128,7.290384
2130,9.312984
2132,8.659554
2134,8.918466
2136,8.03315
2138,9.343087
2140,8.504518
2142,9.364425
2144,8.417396
2146,8.398707
2148,8.081978
2150,8.468686
2152,8.55351
2154,9.362287
2156,9.373472
2158,8.407672
2160,9.114133
2162,6.523933
2164,7.949568
2166,8.378747
2168,8.750701
2170,8.403333
2172,8.042897
2174,7.727313
2176,7.452518
2178,9.151039
2180,8.584134
2182,8.6424
2184,7.734856
2186,7.314362
2188,7.954547
2190,7.508888
2192,7.37145
2194,7.367518
2196,6.90065
2198,6.67372
2200,7.010583
2202,6.195824
2204,7.413865
2206,7.499426
2208,6.384498
2210,5.628418
2212,7.005087
2214,6.838963
2216,6.633978
2218,5.692112
2220,5.254198
2222,7.557094
2224,6.250583
2226,6.668788
2228,6.247819
2230,6.518855
2232,5.378961
2234,5.883583
2236,5.259587
2238,5.405143
2240,5.626197
2242,4.892214
2244,5.750327
2246,5.575953
2248,5.259253
2250,5.940582
2252,6.020583
2254,5.489344
2256,7.350964
2258,6.524179
2260,6.804895
2262,5.885098
2264,6.706297
2266,6.654084
2268,5.529425
2270,5.786886
2272,8.167829
2274,6.051855
2276,6.685262
2278,6.282243
2280,7.01817
2282,5.890214
2284,5.944891
2286,7.399783
2288,6.857913
2290,5.186866
2292,6.882805
2294,6.821145
2296,7.474524
2298,7.295517
2300,7.384324
2302,7.294379
2304,7.502269
2306,6.640245
2308,6.935539
2310,6.986526
2312,6.743352
2314,8.201069
2316,8.461502
2318,8.231064
2320,7.510346
2322,7.619245
2324,7.747519
2326,8.819489
2328,8.49848
2330,9.343731
2332,7.637492
2334,8.172166
2336,7.547165
2338,7.489689
2340,8.350637
2342,8.270249
2344,8.188155
2346,7.552972
2348,8.70344
2350,8.411892
2352,9.207751
2354,8.983369
2356,7.781112
2358,8.894884
2360,8.248104
2362,9.628946
2364,8.604835
2366,8.283887
2368,8.329943
2370,7.597638
2372,9.376744
2374,9.897263
2376,7.362984
2378,8.287829
2380,8.340496
2382,7.98353
2384,9.115723
2386,9.086825
2388,8.065538
2390,9.517948
2392,8.137368
2394,7.901474
2396,8.181922
2398,7.455982
2400,8.827246
2402,8.228867
2404,7.550805
2406,7.630416
2408,7.159458
2410,7.968021
2412,7.083812
2414,8.174943
2416,8.259026
2418,9.622506
2420,10.891334
2422,12.041704
2424,13.155437
2426,14.857705
2428,17.521907
2430,20.289435
2432,23.200055
2434,24.868141
2436,26.498237
2438,28.455603
2440,29.625189
2442,29.490338
2444,27.503753
2446,24.386347
2448,23.523318
2450,19.408852
2452,16.809053
2454,15.126874
2456,11.806648
2458,11.461154
2460,9.532383
2462,8.813485
2464,7.309765
2466,7.925821
2468,7.417491
2470,6.680788
2472,7.447732
2474,5.073964
2476,7.041821
2478,6.760051
2480,6.349536
2482,7.026038
2484,7.28604
2486,6.536856
2488,6.996539
2490,7.108843
2492,7.455549
2494,8.064592
2496,7.03502
2498,8.264134
2500,6.633861
2502,7.752258
2504,6.515593
2506,7.75777
2508,8.259294
2510,9.184155
2512,7.981128
2514,7.542628
2516,8.776148
2518,8.215216
2520,8.33131
2522,8.94151
2524,9.132673
2526,7.372069
2528,8.605413
2530,8.633349
2532,8.018802
2534,7.726196
2536,8.803466
2538,8.607944
2540,8.497843
2542,8.93602
2544,8.850267
2546,9.13954
2548,10.199083
2550,9.196909
2552,10.477191
2554,10.098094
2556,9.948764
2558,8.872555
2560,9.177375
2562,8.788036
2564,9.669612
2566,9.364807
2568,9.700264
2570,9.610236
2572,9.518825
2574,9.169601
2576,8.756807
2578,9.085679
2580,9.818048
2582,9.221247
2584,9.260442
2586,9.831516
2588,9.548777
2590,8.23423
2592,9.098344
2594,8.538961
2596,9.021895
2598,9.259923
2600,9.284027
2602,9.978776
2604,8.514165
2606,8.588567
2608,9.092427
2610,9.282316
2612,7.923253
2614,8.975888
2616,8.897371
2618,8.302069
2620,8.152036
2622,8.746144
2624,8.483231
2626,8.402406
2628,7.603647
2630,6.898412
2632,7.896883
2634,7.723563
2636,8.141315
2638,7.292502
2640,8.150298
2642,7.954901
2644,7.161281
2646,8.213334
2648,7.336036
2650,7.069428
2652,7.651884
2654,7.449575
2656,6.844929
2658,7.814251
2660,7.387129
2662,6.886219
2664,6.229088
2666,7.640631
2668,7.426345
2670,7.44235
2672,8.266722
2674,5.764177
2676,8.223587
2678,8.304796
2680,6.805149
2682,8.129688
2684,6.974325
2686,6.860321
2688,7.511684
2690,8.808873
2692,7.902819
2694,7.750352
2696,8.347067
2698,7.423219
2700,8.860546
2702,8.97004
2704,8.292548
2706,7.567846
2708,8.845699
2710,8.410886
2712,8.709707
2714,9.103379
2716,8.722628
2718,7.927426
2720,9.558455
2722,8.847227
2724,8.952379
2726,9.217229
2728,9.095289
2730,9.453322
2732,9.168989
2734,8.997435
2736,8.825971
2738,8.920201
2740,9.132243
2742,10.027464
2744,9.22769
2746,9.434164
2748,9.497517
2750,9.964021
2752,10.089416
2754,10.99814
2756,8.852872
2758,9.650104
2760,10.206804
2762,8.771118
2764,11.02636
2766,9.842901
2768,9.42192
2770,10.584358
2772,8.535665
2774,10.108952
2776,9.328754
2778,9.961374
2780,10.207661
2782,10.468778
2784,10.205801
2786,11.275153
2788,9.93568
2790,9.64546
2792,10.633037
2794,9.758107
2796,10.033169
2798,7.159301
2800,9.966922
2802,9.574254
2804,9.287642
2806,9.088306
2808,10.043913
2810,8.069258
2812,11.380539
2814,10.018992
2816,9.442643
2818,10.36944
2820,9.243363
2822,8.412712
2824,9.590868
2826,7.788141
2828,9.169642
2830,9.486393
2832,8.983635
2834,7.621414
2836,8.627579
2838,8.344818
2840,7.874227
2842,6.787227
2844,7.454536
2846,7.83671
2848,8.833076
2850,9.832716
2852,8.544404
2854,7.42227
2856,7.611122
2858,8.541561
2860,8.193795
2862,8.00912
2864,7.873616
2866,8.465992
2868,9.111288
2870,7.63961
2872,7.716075
2874,7.924364
2876,7.283888
2878,6.151094
2880,7.893474
2882,7.096211
2884,8.43355
2886,7.705265
2888,8.573108
2890,7.059577
2892,8.373514
2894,6.602885
2896,8.301991
2898,7.571104
2900,8.371065
2902,7.568856
2904,8.288448
2906,8.217929
2908,8.189616
2910,8.280444
2912,9.139713
2914,7.739696
2916,9.076032
2918,7.994851
2920,9.072466
2922,9.873156
2924,7.899042
2926,7.083118
2928,8.658272
2930,8.170029
2932,8.345401
2934,8.541529
2936,8.476216
2938,9.820394
2940,9.687987
2942,9.775065
2944,10.588378
2946,8.646761
2948,7.585317
2950,10.581952
2952,9.485604
2954,9.340267
2956,8.255534
2958,8.596898
2960,9.970221
2962,9.46916
2964,8.201122
2966,9.023873
2968,10.348086
2970,10.524393
2972,9.855587
2974,11.577534
2976,10.417693
2978,10.937642
2980,10.633964
2982,10.309645
2984,8.896511
2986,8.720037
2988,9.2673
2990,9.901666
2992,9.714678
2994,9.93351
2996,9.648731
2998,9.939934
3000,10.234933
3005,9.490441
3010,9.167998
3015,7.501508
3020,9.605713
3025,8.356175
3030,8.0783
3035,9.037856
3040,8.873696
3045,8.523817
3050,8.512698
3055,7.003627
3060,7.401046
3065,7.044811
3070,8.398959
3075,7.730685
3080,6.929671
3085,7.57997
3090,7.247965
3095,6.926271
3100,7.330708
3105,7.630198
3110,7.058901
3115,6.434271
3120,7.592581
3125,7.321685
3130,6.892893
3135,7.29123
3140,7.786909
3145,8.126479
3150,8.630944
3155,8.278056
3160,8.848409
3165,8.43899
3170,9.144724
3175,9.14019
3180,9.313677
3185,9.918855
3190,8.815986
3195,7.952689
3200,8.899365
3205,9.411424
3210,8.811489
3215,8.888319
3220,7.426509
3225,7.849795
3230,8.572027
3235,8.544841
3240,7.360176
3245,7.890347
3250,6.992658
3255,6.511978
3260,7.120692
3265,7.040113
3270,6.995819
3275,7.069698
3280,7.563041
3285,6.9905
3290,6.0652
3295,6.862869
3300,5.277637
3305,6.30371
3310,6.956587
3315,6.772629
3320,6.953039
3325,7.761725
3330,6.163602
3335,7.302878
3340,6.87967
3345,7.828116
3350,7.348554
3355,7.950239
3360,8.614308
3365,8.179306
3370,7.782617
3375,7.815728
3380,7.722025
3385,8.946236
3390,9.200299
3395,8.239991
3400,7.248585
3405,8.01244
3410,8.679432
3415,7.729111
3420,6.993837
3425,7.877139
3430,6.718063
3435,8.115578
3440,7.48798
3445,7.620721
3450,8.249201
3455,6.636914
3460,5.651526
3465,6.853743
3470,7.009401
3475,5.619439
3480,6.168421
3485,6.059933
3490,6.202608
3495,5.706928
3500,7.786108
3505,5.858766
3510,6.152414
3515,5.745289
3520,4.398418
3525,7.095811
3530,4.252125
3535,7.313609
3540,5.719489
3545,5.857844
3550,6.845601
3555,8.527737
3560,7.497
3565,7.354614
3570,7.166356
3575,8.267625
3580,7.772405
3585,8.630751
3590,7.026643
3595,8.762035
3600,8.718087
3605,7.69549
3610,7.950823
3615,8.542148
3620,8.311076
3625,8.7792
3630,7.596676
3635,7.869653
3640,9.713233
3645,7.667913
3650,7.799765
3655,7.811333
3660,7.587272
3665,8.390713
3670,7.072351
3675,7.842114
3680,6.580559
3685,7.501096
3690,6.736731
3695,6.658024
3700,6.630951
3705,6.986619
3710,5.818833
3715,5.955825
3720,7.929854
3725,6.980917
3730,6.489555
3735,7.239108
3740,6.90371
3745,5.621575
3750,7.350422
3755,7.342114
3760,7.835741
3765,7.300621
3770,7.860259
3775,8.945221
3780,8.299967
3785,8.306308
3790,8.997712
3795,8.664187
3800,9.755987
3805,9.068703
3810,9.515076
3815,8.892713
3820,8.584415
3825,9.88111
3830,9.574938
3835,9.783683
3840,9.787728
3845,8.270005
3850,9.197918
3855,7.692962
3860,9.19584
3865,8.002438
3870,8.853779
3875,8.859862
3880,7.875348
3885,8.05309
3890,8.712623
3895,6.704838
3900,8.075156
3905,7.628947
3910,8.084486
3915,6.333852
3920,7.374164
3925,8.079894
3930,8.262476
3935,6.922337
3940,7.309795
3945,8.7821
3950,6.778719
3955,7.808665
3960,8.108114
3965,8.275252
3970,7.733881
3975,9.154681
3980,9.295035
3985,10.086734
3990,8.574584
3995,8.951772
4000,10.139875
4005,10.753166
4010,9.69362
4015,8.811888
4020,9.745551
4025,10.568189
4030,10.410128
4035,10.693618
4040,11.194943
4045,9.610314
4050,9.22439
4055,8.928632
4060,9.507571
4065,10.108459
4070,10.412316
4075,9.2639
4080,8.955583
4085,8.680156
4090,9.384461
4095,7.91705
4100,8.177376
4105,8.040396
4110,7.933501
4115,9.005369
4120,7.150192
4125,9.249097
4130,7.175309
4135,7.041989
4140,7.146231
4145,8.024275
4150,7.64584
4155,8.460452
4160,7.295347
4165,6.862234
4170,7.844996
4175,8.418179
4180,7.441593
4185,8.494889
4190,9.082059
4195,8.378003
4200,8.529726
4205,8.507121
4210,9.266406
4215,9.78051
4220,11.374587
4225,10.428748
4230,8.909707
4235,8.763525
4240,9.696533
4245,10.768489
4250,10.125202
4255,9.280326
4260,10.174191
4265,10.295369
4270,10.206538
4275,8.401784
4280,9.203327
4285,7.899385
4290,8.014671
4295,7.510111
4300,7.974874
4305,7.020654
4310,8.275561
4315,7.59423
4320,6.886715
4325,7.629566
4330,8.196091
4335,7.336467
4340,6.668821
4345,6.826317
4350,6.932576
4355,6.560312
4360,5.945578
4365,6.878539
4370,8.021243
4375,6.7848
4380,6.194058
4385,7.531308
4390,8.456465
4395,6.777252
4400,8.180143
4405,8.482422
4410,8.716882
4415,8.873691
4420,9.03757
4425,7.727099
4430,9.252154
4435,9.820266
4440,8.830008
4445,9.23921
4450,8.335666
4455,9.812404
4460,8.507377
4465,9.899616
4470,8.47431
4475,9.033309
4480,8.097674
4485,9.499647
4490,6.818321
4495,8.151379
4500,6.364662
4505,6.736041
4510,8.553695
4515,7.72479
4520,5.648208
4525,6.785102
4530,6.23705
4535,6.880869
4540,7.606349
4545,6.74618
4550,6.547243
4555,6.565469
4560,5.522934
4565,6.713672
4570,6.907704
4575,5.986771
4580,6.065767
4585,7.544731
4590,6.874385
4595,6.149444
4600,6.773706
4605,6.919203
4610,7.344471
4615,7.507509
4620,7.555673
4625,8.959396
4630,8.553018
4635,9.100403
4640,7.140119
4645,8.397306
4650,9.148308
4655,8.890596
4660,7.985713
4665,7.917657
4670,8.988626
4675,8.156796
4680,8.622858
4685,8.18803
4690,7.875294
4695,7.879327
4700,7.098099
4705,8.570145
4710,7.642304
4715,8.015737
4720,6.584979
4725,6.406998
4730,6.39068
4735,5.89208
4740,6.764247
4745,6.678261
4750,5.796129
4755,5.861264
4760,6.27951
4765,5.538371
4770,5.781758
4775,7.1095
4780,5.683431
4785,5.930943
4790,8.015718
4795,5.14631
4800,5.916468
4805,8.026103
4810,6.773218
4815,7.552026
4820,8.794767
4825,7.138863
4830,7.402507
4835,8.226299
4840,8.068932
4845,7.91926
4850,8.296433
4855,7.620345
4860,8.862812
4865,9.153477
4870,8.530732
4875,8.488224
4880,8.962206
4885,8.202161
4890,8.274501
4895,8.331468
4900,9.214686
4905,8.09178
4910,7.903024
4915,7.714375
4920,7.410569
4925,6.87066
4930,6.741174
4935,7.745502
4940,6.674852
4945,6.977791
4950,6.499068
4955,5.857309
4960,6.353743
4965,7.524984
4970,6.336122
4975,6.18331
4980,6.391671
4985,6.528909
4990,7.001267
4995,6.72069
5000,7.088806
5005,7.024634
5010,7.794043
5015,8.007332
5020,8.210453
5025,8.776067
5030,8.615226
5035,9.807051
5040,9.684982
5045,10.738161
5050,10.136205
5055,10.812436
5060,10.673684
5065,11.646856
5070,12.730597
5075,12.570958
5080,14.4406
5085,14.206963
5090,16.000924
5095,15.137588
5100,16.555533
5105,17.399306
5110,19.435436
5115,20.320556
5120,21.042018
5125,22.041147
5130,23.613861
5135,25.432794
5140,26.85824
5145,27.636018
5150,28.732474
5155,30.406754
5160,31.690273
5165,32.963755
5170,33.604892
5175,36.017705
5180,35.3325
5185,37.430673
5190,37.897373
5195,37.977718
5200,38.770046
5205,37.918421
5210,37.171896
5215,36.677494
5220,36.047507
5225,36.331311
5230,33.97865
5235,33.037181
5240,33.863029
5245,32.334199
5250,30.677601
5255,29.684433
5260,28.226545
5265,26.222405
5270,24.008738
5275,24.431294
5280,22.549391
5285,20.066708
5290,19.805017
5295,18.216063
5300,17.316492
5305,16.115403
5310,15.692601
5315,14.274115
5320,12.803493
5325,13.204617
5330,12.362533
5335,10.46417
5340,11.063254
5345,10.840456
5350,9.687907
5355,9.487551
5360,8.500033
5365,7.541237
5370,8.748566
5375,8.129586
5380,8.288156
5385,7.72148
5390,7.611021
5395,7.830794
5400,7.665779
5405,8.285717
5410,7.494085
5415,6.905956
5420,8.038582
5425,7.219216
5430,6.558066
5435,7.644524
5440,8.23388
5445,8.168114
5450,7.853858
5455,8.870359
5460,9.96314
5465,9.856107
5470,9.451776
5475,10.156235
5480,9.361166
5485,9.140534
5490,10.195932
5495,9.065164
5500,9.973968
5505,9.700324
5510,9.414725
5515,9.26079
5520,10.181987
5525,8.272482
5530,9.324435
