frequency,intensity
724,8.766202
725,13.018751
726,10.30953
727,6.777045
728,6.135658
729,5.247588
730,5.692955
731,6.04704
732,4.431192
733,6.493581
734,6.806174
735,5.496341
736,6.357961
737,7.288558
738,8.001585
739,8.950632
740,9.703222
741,11.194902
742,13.821507
743,15.22428
744,18.181502
745,19.481141
746,21.805553
747,22.622229
748,25.036628
749,28.131195
750,31.766072
751,28.626202
752,23.969102
753,23.188076
754,22.467319
755,17.908682
756,17.068638
757,14.893811
758,13.456542
759,11.852203
760,9.464291
761,9.433862
762,6.464637
763,6.406349
764,6.1311
765,7.018212
766,5.004225
767,5.487783
768,4.805243
769,3.583741
770,4.523096
771,4.280512
772,4.277344
773,5.146625
774,7.408692
775,10.805687
776,7.908298
777,6.533142
778,4.213309
779,5.035332
780,5.491161
781,5.271414
782,4.216488
783,5.062736
784,5.489662
785,4.199727
786,4.82801
787,4.448092
788,4.188484
789,3.796065
790,5.713213
791,3.903401
792,5.127086
793,3.534669
794,4.446974
795,5.023404
796,4.350282
797,3.327404
798,4.477367
799,7.744659
800,9.607737
801,7.609892
802,3.796479
803,4.352391
804,4.443869
805,4.378631
806,3.80444
807,4.063436
808,4.695486
809,5.765283
810,3.754975
811,4.488255
812,5.327974
813,4.806464
814,5.272227
815,4.635559
816,4.941714
817,5.359646
818,3.809197
819,4.053089
820,3.842507
821,6.014132
822,6.032497
823,5.419431
824,9.04747
825,12.224413
826,7.771318
827,6.639236
828,5.575203
829,4.80501
830,4.431459
831,4.818046
832,5.071166
833,3.925015
834,5.652892
835,4.895251
836,6.056639
837,5.607928
838,7.437797
839,4.728359
840,5.087942
841,6.240616
842,7.304524
843,4.848969
844,7.050903
845,5.408396
846,6.402288
847,6.394087
848,8.425395
849,10.789287
850,11.788903
851,11.332666
852,5.76535
853,5.69029
854,7.011428
855,5.620091
856,5.672954
857,6.379312
858,5.9442
859,7.012367
860,6.294061
861,6.35715
862,6.845048
863,7.383155
864,6.592579
865,5.467761
866,6.344917
867,5.769601
868,7.340781
869,7.818993
870,16.88384
871,8.046578
872,7.390918
873,7.63386
874,10.110017
875,12.342053
876,9.731192
877,7.863433
878,6.719144
879,6.957767
880,6.49912
881,4.921047
882,6.449308
883,7.982457
884,7.518431
885,6.52597
886,6.634563
887,6.458508
888,6.80993
889,6.819775
890,5.96557
891,7.223917
892,7.126526
893,5.744663
894,6.618574
895,6.60473
896,7.100845
897,6.453112
898,6.867405
899,9.342673
900,12.516555
901,10.071893
902,7.264779
903,5.473875
904,6.077544
905,6.491525
906,5.641842
907,6.61098
908,6.449168
909,5.880192
910,6.557142
911,7.329955
912,6.732138
913,6.579005
914,5.255108
915,6.732146
916,6.770082
917,6.875046
918,7.270658
919,6.501152
920,5.02347
921,6.197942
922,6.771857
923,7.484356
924,9.254358
925,11.181466
926,9.376409
927,7.799137
928,6.30149
929,6.578002
930,6.568503
931,5.33044
932,5.336551
933,5.594637
934,6.073313
935,5.898799
936,5.947149
937,4.608722
938,4.785039
939,6.21686
940,5.514624
941,4.705337
942,5.989285
943,6.009783
944,7.3743
945,6.143016
946,5.448362
947,5.035406
948,6.392188
949,8.488182
950,9.565881
951,8.90983
952,5.909973
953,3.178674
954,4.854103
955,4.132213
956,5.688837
957,4.902929
958,5.535966
959,3.80936
960,4.078057
961,5.589376
962,4.202074
963,4.098902
964,3.923868
965,3.889762
966,5.17408
967,5.58793
968,3.540167
969,4.211061
970,4.805504
971,4.034186
972,4.878019
973,5.431686
974,7.586736
975,9.038304
976,6.1035
977,5.229428
978,4.466864
979,4.722883
980,4.099087
981,6.05257
982,3.605819
983,4.254649
984,4.712449
985,3.118772
986,4.589307
987,2.46608
988,4.970099
989,4.382877
990,4.935067
991,4.179323
992,3.401981
993,3.904931
994,5.084972
995,4.372712
996,3.749897
997,4.549396
998,4.983898
999,9.009034
1000,10.671666
1002,5.301296
1004,4.4175
1006,5.384152
1008,4.595528
1010,3.664685
1012,3.799206
1014,3.399231
1016,4.300116
1018,4.988268
1020,5.055154
1022,5.301962
1024,8.09775
1026,8.505492
1028,5.805999
1030,5.326026
1032,5.854943
1034,3.906524
1036,4.343704
1038,4.640452
1040,3.692183
1042,5.29601
1044,6.167856
1046,5.455627
1048,6.713321
1050,10.788351
1052,6.462891
1054,5.870549
1056,5.029071
1058,6.95336
1060,4.598116
1062,6.233756
1064,5.897776
1066,7.250474
1068,6.679777
1070,5.206735
1072,4.834295
1074,9.374069
1076,9.838091
1078,6.655012
1080,6.784158
1082,6.772144
1084,5.448068
1086,5.374364
1088,7.014087
1090,6.899509
1092,6.409846
1094,6.461647
1096,6.494725
1098,8.467242
1100,11.147055
1102,7.069842
1104,7.309976
1106,8.144193
1108,6.44033
1110,6.207755
1112,5.719717
1114,6.952453
1116,6.046848
1118,7.983079
1120,7.925925
1122,6.776382
1124,10.1885
1126,10.636048
1128,7.221367
1130,6.870595
1132,6.49991
1134,7.316328
1136,6.890548
1138,7.429761
1140,5.344585
1142,5.850897
1144,5.088758
1146,6.69341
1148,6.651067
1150,11.742793
1152,6.340263
1154,5.571751
1156,7.288629
1158,6.855512
1160,4.094069
1162,6.01488
1164,5.591534
1166,4.711991
1168,4.714228
1170,5.402833
1172,5.332885
1174,8.543517
1176,8.462097
1178,6.384309
1180,4.496941
1182,4.260947
1184,5.377896
1186,5.308226
1188,3.990916
1190,5.673126
1192,3.911275
1194,4.483939
1196,3.962755
1198,5.296094
1200,10.60785
1202,4.105258
1204,4.42914
1206,3.718092
1208,5.19273
1210,5.688027
1212,5.094733
1214,5.870071
1216,3.430991
1218,4.847839
1220,3.840359
1222,5.105757
1224,8.542046
1226,8.805475
1228,6.303563
1230,3.474258
1232,4.479227
1234,4.394279
1236,4.441511
1238,6.337722
1240,5.878309
1242,6.901698
1244,6.382282
1246,5.779776
1248,6.429868
1250,11.73925
1252,6.83788
1254,4.924766
1256,5.590133
1258,6.290406
1260,6.665179
1262,6.69282
1264,7.366009
1266,6.634694
1268,6.100271
1270,8.374322
1272,8.49256
1274,10.279074
1276,9.018335
1278,5.878611
1280,7.028293
1282,6.929564
1284,7.392449
1286,7.224487
1288,7.367784
1290,8.347568
1292,7.231687
1294,7.448093
1296,6.838364
1298,8.66393
1300,12.242256
1302,9.220042
1304,7.786611
1306,7.749269
1308,6.634806
1310,6.224848
1312,7.164757
1314,6.492052
1316,7.299415
1318,7.439123
1320,7.215505
1322,8.281228
1324,10.684767
1326,10.971046
1328,8.109892
1330,8.322643
1332,6.841225
1334,7.775903
1336,6.040083
1338,6.764343
1340,8.200647
1342,7.403408
1344,7.893844
1346,6.521237
1348,9.247128
1350,10.95511
1352,7.924377
1354,7.050803
1356,7.800616
1358,7.354617
1360,7.379259
1362,6.231015
1364,7.743836
1366,6.508132
1368,5.250408
1370,8.481633
1372,5.455142
1374,9.100826
1376,9.135911
1378,5.84797
1380,6.235471
1382,6.511502
1384,6.208564
1386,7.109809
1388,4.947899
1390,6.396109
1392,5.129396
1394,6.517533
1396,6.613419
1398,8.308393
1400,10.583461
1402,6.365359
1404,4.976528
1406,5.37274
1408,4.191422
1410,5.924601
1412,5.068137
1414,6.604775
1416,6.209357
1418,5.286176
1420,5.752113
1422,5.748081
1424,8.428795
1426,11.164392
1428,4.95123
1430,5.491283
1432,6.472109
1434,5.600703
1436,5.503284
1438,4.851811
1440,6.713552
1442,6.281076
1444,6.507573
1446,5.377078
1448,8.20702
1450,11.87693
1452,7.156386
1454,5.449011
1456,6.243084
1458,6.098636
1460,7.209952
1462,6.956433
1464,6.044275
1466,7.148858
1468,6.599765
1470,7.514883
1472,7.599304
1474,11.469709
1476,10.631283
1478,7.114885
1480,7.793891
1482,8.065362
1484,8.357786
1486,7.894139
1488,6.869754
1490,7.916054
1492,7.002208
1494,8.472351
1496,9.098965
1498,8.886812
1500,9.424845
1502,6.828248
1504,7.503277
1506,8.378
1508,7.400949
1510,8.410619
1512,7.910512
1514,9.030502
1516,8.7059
1518,8.565753
1520,7.718982
1522,8.488403
1524,8.485419
1526,8.332711
1528,7.91098
1530,8.970211
1532,7.655082
1534,7.872264
1536,8.792784
1538,8.660401
1540,8.390929
1542,7.870307
1544,7.076078
1546,7.192413
1548,7.477112
1550,8.278227
1552,8.035607
1554,6.2001
1556,8.078208
1558,7.715811
1560,6.868938
1562,8.845186
1564,7.480643
1566,7.597498
1568,8.343274
1570,7.212224
1572,9.670443
1574,15.656525
1576,13.664464
1578,10.03158
1580,6.646419
1582,7.693729
1584,6.959026
1586,6.468252
1588,6.85736
1590,6.886496
1592,5.472826
1594,5.816858
1596,5.776077
1598,5.184242
1600,7.030327
1602,5.617256
1604,5.674229
1606,5.407203
1608,5.517272
1610,6.733506
1612,6.425046
1614,4.683127
1616,4.852252
1618,6.179723
1620,5.402554
1622,5.841235
1624,4.938675
1626,5.151231
1628,5.645597
1630,5.454244
1632,6.464384
1634,5.847593
1636,5.434343
1638,6.760736
1640,6.618441
1642,5.790789
1644,5.116242
1646,5.906856
1648,4.992009
1650,7.398837
1652,5.228
1654,6.085192
1656,7.155886
1658,7.055513
1660,6.327988
1662,6.218655
1664,6.339025
1666,6.665865
1668,7.974738
1670,6.371547
1672,6.263982
1674,7.148195
1676,7.718702
1678,6.978212
1680,7.917205
1682,7.214442
1684,6.272781
1686,6.990236
1688,6.248674
1690,7.146517
1692,6.75755
1694,7.521724
1696,7.794377
1698,6.543979
1700,6.935947
1702,7.573828
1704,8.449556
1706,8.187428
1708,6.338031
1710,8.289144
1712,9.096349
1714,8.948486
1716,8.363796
1718,8.518795
1720,7.448835
1722,8.317307
1724,7.442759
1726,8.10086
1728,6.934455
1730,8.217427
1732,7.887423
1734,8.151616
1736,7.985562
1738,7.395202
1740,8.051675
1742,7.206449
1744,7.602036
1746,7.398674
1748,8.396048
1750,7.222449
1752,7.751469
1754,7.950857
1756,6.161543
1758,6.543482
1760,7.606816
1762,7.99863
1764,7.927651
1766,8.282003
1768,7.065628
1770,7.600206
1772,6.596479
1774,6.455291
1776,6.141694
1778,6.099905
1780,6.478308
1782,5.637286
1784,6.447824
1786,5.29774
1788,6.82179
1790,6.247724
1792,6.781048
1794,5.60577
1796,5.633627
1798,6.096431
1800,5.56846
1802,6.886868
1804,5.181168
1806,5.639133
1808,4.611502
1810,5.180418
1812,5.118636
1814,5.105693
1816,5.961396
1818,4.61777
1820,5.715113
1822,4.136876
1824,5.334527
1826,6.988637
1828,6.775287
1830,6.683014
1832,7.415781
1834,8.305801
1836,9.580542
1838,11.06751
1840,10.455619
1842,12.521837
1844,13.948847
1846,15.094779
1848,15.338114
1850,15.789339
1852,14.81937
1854,13.901622
1856,14.308972
1858,12.674244
1860,11.405436
1862,10.32851
1864,8.891496
1866,9.558728
1868,8.443086
1870,7.545593
1872,6.807447
1874,6.836645
1876,6.521582
1878,4.515269
1880,5.573939
1882,6.463155
1884,5.705284
1886,5.469367
1888,6.755361
1890,5.259015
1892,6.721747
1894,6.703003
1896,6.475205
1898,6.197357
1900,6.726361
1902,7.591764
1904,7.252973
1906,7.817631
1908,6.7051
1910,5.852013
1912,6.532389
1914,7.155443
1916,7.786352
1918,7.925939
1920,7.411568
1922,6.587553
1924,7.649869
1926,6.977786
1928,7.367617
1930,6.59086
1932,7.819472
1934,7.140774
1936,7.944965
1938,6.423814
1940,6.299251
1942,9.601279
1944,6.545418
1946,7.306805
1948,7.706154
1950,6.273216
1952,7.783597
1954,6.591144
1956,7.040607
1958,8.094524
1960,6.598856
1962,7.006786
1964,7.514463
1966,6.687757
1968,8.068803
1970,8.278802
1972,8.89419
1974,10.005503
1976,10.894025
1978,10.65657
1980,12.002396
1982,14.276894
1984,14.096752
1986,16.196673
1988,16.747802
1990,18.823223
1992,20.585578
1994,18.558324
1996,20.572622
1998,21.282599
2000,22.187463
2002,21.242913
2004,22.390274
2006,18.855703
2008,18.607269
2010,17.047446
2012,16.555662
2014,13.902018
2016,13.392676
2018,10.28332
2020,10.296238
2022,8.395554
2024,7.604579
2026,7.702636
2028,6.577418
2030,6.775156
2032,4.754976
2034,5.465886
2036,4.647636
2038,4.891305
2040,4.250402
2042,4.598869
2044,4.969002
2046,4.321523
2048,5.029259
2050,4.277089
2052,5.86289
2054,4.091118
2056,4.451775
2058,3.22585
2060,3.553598
2062,5.198388
2064,4.219236
2066,4.826831
2068,4.124897
2070,4.889418
2072,4.168694
2074,4.650014
2076,4.899348
2078,6.102558
2080,4.511543
2082,6.083929
2084,4.262117
2086,4.833399
2088,4.779948
2090,6.276399
2092,5.585861
2094,5.831394
2096,6.25227
2098,4.826647
2100,7.057842
2102,6.160614
2104,6.145248
2106,5.820536
2108,6.412788
2110,5.824134
2112,5.796511
2114,5.51009
2116,5.872965
2118,6.247174
2120,7.043671
2122,6.045732
2124,5.981655
2126,5.851726
2128,5.20238
2130,7.946019
2132,7.018832
2134,7.146617
2136,6.115192
2138,7.297702
2140,7.020565
2142,7.751889
2144,6.388721
2146,6.83614
2148,6.016215
2150,6.82277
2152,6.522868
2154,7.462798
2156,7.692285
2158,6.711433
2160,7.556917
2162,4.523068
2164,6.528496
2166,6.901444
2168,6.948253
2170,6.714987
2172,6.056135
2174,5.890742
2176,5.335535
2178,7.372427
2180,6.831987
2182,7.164884
2184,6.162322
2186,5.70992
2188,6.067692
2190,5.654943
2192,5.489642
2194,5.62087
2196,4.637326
2198,5.058756
2200,4.834497
2202,4.272154
2204,5.619212
2206,5.576187
2208,4.983605
2210,3.804963
2212,5.582297
2214,5.320676
2216,4.714714
2218,3.988323
2220,3.765803
2222,5.677157
2224,4.47178
2226,4.734849
2228,4.461906
2230,4.633936
2232,3.598796
2234,4.324057
2236,3.793875
2238,3.637105
2240,3.874664
2242,3.297696
2244,3.880703
2246,3.52191
2248,3.725721
2250,3.916242
2252,4.443887
2254,3.457824
2256,5.990275
2258,4.473618
2260,5.208651
2262,4.44497
2264,4.675649
2266,5.21058
2268,3.531861
2270,3.563458
2272,6.541069
2274,4.420206
2276,4.836606
2278,3.876216
2280,5.205018
2282,4.016819
2284,4.053853
2286,5.530264
2288,4.628313
2290,3.250755
2292,5.514797
2294,5.392309
2296,5.587751
2298,5.324637
2300,5.679441
2302,5.749232
2304,5.875821
2306,4.559662
2308,5.174437
2310,5.220206
2312,5.288572
2314,6.688187
2316,6.787224
2318,6.722942
2320,5.615482
2322,6.188379
2324,5.845309
2326,7.114483
2328,6.918856
2330,7.324469
2332,5.668972
2334,5.950257
2336,5.786703
2338,5.676503
2340,6.47222
2342,6.589844
2344,5.880246
2346,5.747308
2348,6.924381
2350,6.548062
2352,7.598318
2354,7.603914
2356,5.874134
2358,6.869341
2360,6.303042
2362,7.851215
2364,6.945489
2366,6.277234
2368,6.769774
2370,5.551765
2372,7.775261
2374,8.199805
2376,5.674249
2378,7.005653
2380,6.477232
2382,6.143813
2384,7.430059
2386,7.493962
2388,5.94428
2390,7.783931
2392,6.159392
2394,6.252744
2396,6.710609
2398,5.668354
2400,7.001673
2402,6.472875
2404,5.041582
2406,6.015329
2408,5.494157
2410,6.207505
2412,5.188779
2414,6.199544
2416,6.416017
2418,8.1137
2420,9.066765
2422,10.565109
2424,10.738158
2426,12.947379
2428,15.787694
2430,18.486201
2432,21.001628
2434,22.90857
2436,24.998195
2438,26.345614
2440,27.587426
2442,27.427047
2444,25.57131
2446,22.74061
2448,21.865928
2450,17.121589
2452,15.359393
2454,13.184699
2456,9.865401
2458,10.061387
2460,7.712788
2462,6.715985
2464,5.356418
2466,5.951421
2468,5.375198
2470,4.800815
2472,5.858318
2474,3.358029
2476,4.910445
2478,5.629011
2480,4.311955
2482,5.25383
2484,5.493598
2486,4.919606
2488,5.117729
2490,5.418418
2492,6.160961
2494,6.287575
2496,4.975205
2498,6.542945
2500,4.641169
2502,5.86346
2504,4.760763
2506,6.038628
2508,6.391029
2510,7.58775
2512,6.134871
2514,5.429535
2516,7.186843
2518,6.327834
2520,6.822421
2522,6.984375
2524,7.470143
2526,5.64768
2528,6.158158
2530,6.474968
2532,5.950152
2534,6.263795
2536,6.550334
2538,7.02722
2540,6.959964
2542,7.254862
2544,7.212108
2546,7.220561
2548,8.396525
2550,7.450865
2552,8.77819
2554,8.467814
2556,8.099171
2558,6.904245
2560,7.242392
2562,7.086661
2564,7.470966
2566,7.263917
2568,7.801407
2570,7.677543
2572,7.653916
2574,6.730566
2576,6.874971
2578,7.225415
2580,8.204336
2582,6.946122
2584,7.386988
2586,8.145418
2588,7.866273
2590,6.721339
2592,7.5517
2594,6.487009
2596,7.374699
2598,7.379493
2600,7.291162
2602,8.547222
2604,6.562969
2606,6.58337
2608,7.194449
2610,7.277574
2612,6.365168
2614,7.26721
2616,7.433929
2618,6.600913
2620,6.204175
2622,7.197895
2624,6.525811
2626,6.491256
2628,5.763365
2630,5.107848
2632,6.384218
2634,5.777815
2636,6.425942
2638,5.485855
2640,6.047621
2642,5.891525
2644,5.308441
2646,6.510655
2648,5.61314
2650,5.384731
2652,5.863578
2654,5.541714
2656,5.147604
2658,5.772906
2660,5.263758
2662,5.006085
2664,4.084814
2666,5.716697
2668,5.44636
2670,5.508852
2672,6.455911
2674,3.77142
2676,6.321734
2678,6.092788
2680,5.040113
2682,6.117497
2684,5.271749
2686,4.379035
2688,5.518469
2690,7.067436
2692,5.514508
2694,5.863519
2696,6.569842
2698,5.648048
2700,6.699862
2702,7.225394
2704,6.528426
2706,5.533352
2708,7.225236
2710,6.599053
2712,6.914198
2714,7.194951
2716,7.054745
2718,6.15087
2720,8.032755
2722,7.156162
2724,7.003447
2726,7.363348
2728,7.516909
2730,7.565169
2732,7.461375
2734,7.32345
2736,6.982598
2738,6.557945
2740,7.364094
2742,8.279133
2744,7.460429
2746,7.450701
2748,7.989609
2750,8.13146
2752,8.138763
2754,9.024801
2756,7.139532
2758,7.586407
2760,8.164907
2762,7.454609
2764,9.54312
2766,8.29767
2768,7.951937
2770,8.928251
2772,6.328216
2774,8.59779
2776,7.828352
2778,8.279962
2780,7.934399
2782,8.969422
2784,8.736164
2786,9.356099
2788,8.166561
2790,8.033419
2792,8.812416
2794,8.223954
2796,8.252838
2798,5.526657
2800,8.187571
2802,7.41617
2804,7.246648
2806,8.055174
2808,8.311513
2810,6.586729
2812,9.856275
2814,8.63433
2816,7.776945
2818,8.425092
2820,7.447862
2822,6.14762
2824,7.745276
2826,6.207837
2828,6.845486
2830,7.734109
2832,7.383405
2834,6.143298
2836,6.602978
2838,6.386772
2840,5.619325
2842,4.740022
2844,5.784047
2846,6.53874
2848,6.755077
2850,8.367197
2852,6.848054
2854,5.502213
2856,6.343576
2858,6.129649
2860,6.377413
2862,6.262248
2864,6.590724
2866,7.10238
2868,7.861
2870,5.872204
2872,6.154238
2874,6.455667
2876,5.608215
2878,4.438529
2880,6.048901
2882,5.197045
2884,6.334951
2886,6.378802
2888,6.664675
2890,4.754281
2892,6.637667
2894,4.794637
2896,6.544768
2898,6.212142
2900,6.545271
2902,5.704351
2904,6.307049
2906,6.412478
2908,6.282982
2910,6.530217
2912,8.099086
2914,6.035313
2916,7.067743
2918,6.664074
2920,7.482561
2922,8.271604
2924,6.27291
2926,5.482368
2928,7.022353
2930,6.713002
2932,6.790256
2934,7.069512
2936,6.554156
2938,8.019835
2940,7.710629
2942,8.207998
2944,8.990598
2946,6.733414
2948,5.927532
2950,9.420773
2952,7.986539
2954,7.268691
2956,6.433073
2958,6.951426
2960,8.161538
2962,7.76324
2964,6.68829
2966,7.303778
2968,8.280905
2970,8.898406
2972,8.031876
2974,9.805258
2976,8.479838
2978,8.800981
2980,8.530515
2982,8.423611
2984,6.836181
2986,6.259025
2988,7.746839
2990,7.818854
2992,7.738217
2994,8.262935
2996,7.261845
2998,8.466675
3000,8.247782
3005,7.851144
3010,7.250722
3015,5.775962
3020,7.831365
3025,6.55591
3030,5.833483
3035,6.879974
3040,7.063628
3045,7.06717
3050,6.57988
3055,5.3332
3060,5.640609
3065,5.362584
3070,6.84052
3075,5.565735
3080,5.196538
3085,5.736658
3090,5.371911
3095,4.918353
3100,5.339276
3105,5.579448
3110,4.991533
3115,5.245616
3120,6.206584
3125,5.52411
3130,5.273675
3135,5.253491
3140,5.309299
3145,5.882627
3150,6.865345
3155,6.828675
3160,7.038151
3165,6.395239
3170,7.285858
3175,7.097196
3180,7.173961
3185,8.062291
3190,6.918629
3195,5.954894
3200,6.883604
3205,7.384819
3210,7.069048
3215,7.427727
3220,5.575265
3225,6.594441
3230,6.377875
3235,6.811652
3240,5.278417
3245,6.051071
3250,5.217547
3255,4.84813
3260,5.595944
3265,5.104901
3270,4.893156
3275,5.223841
3280,5.834602
3285,5.020322
3290,4.482887
3295,5.473086
3300,3.13109
3305,4.591995
3310,5.404278
3315,4.504422
3320,5.203174
3325,5.906822
3330,4.01676
3335,5.823447
3340,5.132586
3345,5.911451
3350,5.656649
3355,6.306837
3360,7.001808
3365,6.520644
3370,6.082204
3375,5.729055
3380,5.819403
3385,7.177591
3390,6.725914
3395,6.959387
3400,5.356107
3405,5.955493
3410,6.436231
3415,5.989803
3420,5.201713
3425,5.934888
3430,4.816524
3435,6.099162
3440,5.505373
3445,5.796843
3450,6.292358
3455,5.002316
3460,3.816789
3465,5.085901
3470,5.308188
3475,4.129112
3480,4.51496
3485,4.315552
3490,4.362825
3495,3.710598
3500,5.902682
3505,4.225038
3510,4.407601
3515,3.850812
3520,2.273907
3525,4.922353
3530,2.53052
3535,5.763859
3540,4.010598
3545,3.723261
3550,4.993768
3555,6.78182
3560,5.473268
3565,5.639107
3570,5.31758
3575,6.264255
3580,5.669849
3585,7.02834
3590,5.313549
3595,6.745821
3600,6.671029
3605,6.112317
3610,6.296026
3615,6.667953
3620,6.899118
3625,6.908649
3630,5.539403
3635,6.33562
3640,7.867375
3645,5.952015
3650,6.009028
3655,5.767308
3660,5.498207
3665,6.543411
3670,5.614605
3675,5.797742
3680,5.111348
3685,5.754744
3690,4.665968
3695,4.922954
3700,4.969064
3705,4.967713
3710,3.500395
3715,4.242611
3720,5.85972
3725,5.28819
3730,4.22432
3735,5.404573
3740,4.906758
3745,3.461284
3750,5.491756
3755,5.583799
3760,5.900216
3765,5.213357
3770,6.111907
3775,6.719808
3780,6.630088
3785,6.625638
3790,7.605706
3795,7.079018
3800,8.042246
3805,7.332798
3810,7.721782
3815,6.770474
3820,7.139977
3825,8.209132
3830,7.705398
3835,7.705155
3840,8.348412
3845,6.599292
3850,7.109892
3855,6.056234
3860,7.856438
3865,6.196923
3870,7.150992
3875,6.958827
3880,5.922637
3885,6.513786
3890,7.660522
3895,4.93317
3900,6.24505
3905,6.021634
3910,6.210473
3915,4.710833
3920,5.775412
3925,6.033106
3930,6.202064
3935,5.104341
3940,5.711933
3945,7.049396
3950,5.279995
3955,5.674523
3960,6.427807
3965,6.324188
3970,5.958172
3975,7.432778
3980,7.259597
3985,8.231228
3990,6.492182
3995,7.216343
4000,8.133611
4005,8.833313
4010,7.946713
4015,6.853409
4020,8.22417
4025,8.613597
4030,8.816164
4035,8.962228
4040,9.144087
4045,7.757412
4050,7.221483
4055,7.040931
4060,7.641824
4065,8.749408
4070,8.510744
4075,7.844238
4080,7.263953
4085,6.563383
4090,7.023761
4095,6.281414
4100,5.894962
4105,6.414484
4110,6.382776
4115,7.29995
4120,5.299419
4125,7.388291
4130,5.438103
4135,5.168588
4140,5.216618
4145,6.134653
4150,6.129272
4155,6.510151
4160,5.587297
4165,4.783408
4170,5.872435
4175,6.285466
4180,5.593683
4185,6.860214
4190,7.355989
4195,6.458715
4200,6.877779
4205,6.623114
4210,7.556536
4215,8.046742
4220,9.705654
4225,8.029178
4230,6.794469
4235,7.150783
4240,7.870624
4245,9.511374
4250,8.268375
4255,7.346913
4260,8.735649
4265,8.629789
4270,8.865749
4275,6.725107
4280,7.354066
4285,6.274536
4290,6.024112
4295,5.602121
4300,6.040642
4305,5.166946
4310,6.663901
4315,5.677843
4320,5.164601
4325,5.709034
4330,6.609691
4335,4.87014
4340,4.818576
4345,5.067091
4350,4.871833
4355,5.005244
4360,4.197891
4365,5.388206
4370,6.453702
4375,5.139787
4380,4.357936
4385,5.468765
4390,6.603237
4395,4.866125
4400,6.440554
4405,6.570029
4410,7.655251
4415,6.687586
4420,7.521328
4425,5.813572
4430,7.39359
4435,8.243927
4440,7.030687
4445,7.146322
4450,6.635558
4455,7.965267
4460,6.21029
4465,8.147414
4470,6.419469
4475,7.05354
4480,6.414192
4485,7.771993
4490,4.9482
4495,6.87533
4500,4.665925
4505,4.787855
4510,6.810797
4515,5.895517
4520,3.316187
4525,4.604695
4530,4.101433
4535,5.579427
4540,5.761956
4545,4.879485
4550,4.610932
4555,5.002246
4560,3.729669
4565,5.325345
4570,5.297967
4575,4.583678
4580,4.237464
4585,5.835246
4590,4.96993
4595,4.308712
4600,4.556289
4605,4.979014
4610,5.315036
4615,5.550326
4620,6.049011
4625,7.222506
4630,7.048468
4635,7.507292
4640,5.561939
4645,6.839456
4650,7.202395
4655,7.283993
4660,6.108076
4665,5.989805
4670,7.476631
4675,6.878324
4680,6.587073
4685,6.806701
4690,6.275532
4695,5.875109
4700,5.363939
4705,6.859623
4710,5.932741
4715,6.129802
4720,4.475264
4725,4.614533
4730,4.798266
4735,4.281166
4740,5.123463
4745,5.143762
4750,3.757305
4755,4.051079
4760,4.561536
4765,3.978999
4770,4.019338
4775,5.434326
4780,3.915599
4785,4.636383
4790,5.689821
4795,3.340374
4800,4.712749
4805,6.282889
4810,4.532005
4815,5.784238
4820,6.64948
4825,5.175291
4830,5.656598
4835,6.839072
4840,6.380361
4845,6.280284
4850,6.741648
4855,5.868593
4860,6.856415
4865,7.329881
4870,6.811799
4875,6.621591
4880,7.001463
4885,6.315732
4890,6.112956
4895,6.284785
4900,7.392847
4905,6.204934
4910,6.11205
4915,6.252307
4920,5.682693
4925,5.062905
4930,4.658676
4935,5.68601
4940,4.965237
4945,4.967641
4950,4.802404
4955,3.798929
4960,4.58607
4965,5.707435
4970,4.775842
4975,4.288935
4980,4.502105
4985,4.788061
4990,5.214456
4995,5.327191
5000,5.226879
5005,5.095554
5010,5.917243
5015,6.321387
5020,6.466751
5025,7.142893
5030,6.482348
5035,8.603112
5040,8.327671
5045,8.930633
5050,8.045362
5055,9.049684
5060,8.973544
5065,9.309823
5070,10.933862
5075,10.415362
5080,12.750834
5085,12.739384
5090,14.449564
5095,12.975288
5100,15.0879
5105,15.817291
5110,17.54861
5115,18.641334
5120,19.607052
5125,20.161356
5130,21.810104
5135,23.498237
5140,25.33645
5145,25.317906
5150,27.273968
5155,28.373998
5160,30.113146
5165,30.772769
5170,31.579566
5175,34.07395
5180,33.731756
5185,35.240665
5190,36.242411
5195,36.024862
5200,37.268751
5205,36.043599
5210,35.488862
5215,34.836162
5220,34.678884
5225,34.444687
5230,32.172639
5235,31.714435
5240,32.081682
5245,30.699229
5250,28.700269
5255,27.932461
5260,25.880865
5265,24.447724
5270,22.053169
5275,22.269764
5280,20.408736
5285,18.541339
5290,18.107624
5295,16.051341
5300,15.95285
5305,14.14803
5310,13.803863
5315,12.533415
5320,10.72997
5325,11.015557
5330,10.383187
5335,8.948384
5340,9.492209
5345,8.660418
5350,8.177509
5355,7.695733
5360,6.820434
5365,5.753652
5370,7.048046
5375,6.08895
5380,6.269434
5385,5.752356
5390,5.722395
5395,6.179759
5400,5.573228
5405,6.86923
5410,5.541949
5415,4.964387
5420,6.407755
5425,5.523583
5430,4.676515
5435,5.587073
5440,6.193259
5445,5.98364
5450,6.328925
5455,7.330985
5460,8.612593
5465,8.176099
5470,7.731825
5475,8.538402
5480,7.790013
5485,7.278248
5490,8.480683
5495,7.783395
5500,7.766457
5505,7.562159
5510,7.382981
5515,7.642058
5520,8.667816
5525,6.390965
5530,7.68605
